"Year","Month","Inches of Precipitation"
"2010","FEB","1.23"
"2010","MAR","7.58"
"2010","APR","6.16"
"2010","MAY","0.06"
"2010","JUN","0.16"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.43"
"2010","DEC","4.42"
"2010","JAN","0.38"
"2010","FEB","0.00"
"2010","MAR","4.11"
"2010","APR","2.68"
"2010","MAY","0.12"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","2.86"
"2010","DEC","4.63"
"2010","JAN","0.31"
"2010","FEB","0.33"
"2010","MAR","3.01"
"2010","APR","3.03"
"2010","MAY","0.04"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","2.80"
"2010","DEC","5.30"
"2010","JAN","0.40"
"2010","FEB","0.03"
"2010","MAR","2.91"
"2010","APR","2.03"
"2010","MAY","0.15"
"2010","JUN","0.01"
"2010","JUL","0.00"
"2010","AUG","0.01"
"2010","SEP","0.04"
"2010","OCT","0.00"
"2010","NOV","1.98"
"2010","DEC","6.21"
"2010","JAN","0.60"
"2010","FEB","0.12"
"2010","MAR","4.72"
"2010","APR","3.93"
"2010","MAY","0.13"
"2010","JUN","0.09"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","5.14"
"2010","DEC","9.31"
"2010","JAN","0.42"
"2010","FEB","0.22"
"2010","MAR","7.68"
"2010","APR","10.62"
"2010","MAY","0.26"
"2010","JUN","0.19"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","3.09"
"2010","DEC","3.80"
"2010","JAN","0.30"
"2010","FEB","0.43"
"2010","MAR","3.02"
"2010","APR","5.77"
"2010","MAY","0.00"
"2010","JUN","0.16"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","2.72"
"2010","DEC","4.03"
"2010","JAN","0.48"
"2010","FEB","0.38"
"2010","MAR","2.15"
"2010","APR","3.68"
"2010","MAY","0.02"
"2010","JUN","0.14"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.95"
"2010","DEC","3.80"
"2010","JAN","0.19"
"2010","FEB","0.32"
"2010","MAR","3.49"
"2010","APR","2.43"
"2010","MAY","0.04"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.51"
"2010","NOV","0.25"
"2010","DEC","2.12"
"2010","JAN","1.01"
"2010","FEB","0.37"
"2010","MAR","1.20"
"2010","APR","0.58"
"2010","MAY","1.21"
"2010","JUN","0.66"
"2010","JUL","0.00"
"2010","AUG","0.21"
"2010","SEP","0.05"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT",""
"2010","NOV",""
"2010","DEC","2.49"
"2010","JAN","0.66"
"2010","FEB","0.02"
"2010","MAR","1.35"
"2010","APR","0.66"
"2010","MAY","0.74"
"2010","JUN","0.21"
"2010","JUL","0.06"
"2010","AUG","0.13"
"2010","SEP","0.02"
"2010","OCT","0.94"
"2010","NOV","0.85"
"2010","DEC","4.06"
"2010","JAN","1.57"
"2010","FEB","0.10"
"2010","MAR","1.77"
"2010","APR","1.09"
"2010","MAY","1.55"
"2010","JUN","0.54"
"2010","JUL","0.03"
"2010","AUG","0.14"
"2010","SEP","0.03"
"2010","OCT","0.22"
"2010","NOV","0.00"
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY","0.91"
"2010","JUN",""
"2010","JUL","0.15"
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.01"
"2010","NOV","0.20"
"2010","DEC","1.41"
"2010","JAN","0.11"
"2010","FEB","0.02"
"2010","MAR","0.40"
"2010","APR","0.33"
"2010","MAY",""
"2010","JUN","0.17"
"2010","JUL","0.00"
"2010","AUG","0.08"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","3.31"
"2010","JAN","0.67"
"2010","FEB","0.00"
"2010","MAR","2.64"
"2010","APR","0.33"
"2010","MAY","0.30"
"2010","JUN","0.21"
"2010","JUL","0.01"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB","0.00"
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL","0.10"
"2010","AUG",""
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","3.31"
"2010","JAN","0.67"
"2010","FEB","0.00"
"2010","MAR","2.64"
"2010","APR","0.33"
"2010","MAY","0.30"
"2010","JUN","0.21"
"2010","JUL","0.01"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.62"
"2010","DEC","0.66"
"2010","JAN","0.08"
"2010","FEB","0.05"
"2010","MAR","0.36"
"2010","APR","0.31"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL",""
"2010","AUG","1.16"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.57"
"2010","DEC","0.85"
"2010","JAN","0.05"
"2010","FEB","0.00"
"2010","MAR","0.41"
"2010","APR","0.21"
"2010","MAY","0.05"
"2010","JUN","0.33"
"2010","JUL","0.10"
"2010","AUG","0.14"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.91"
"2010","DEC","1.89"
"2010","JAN","0.47"
"2010","FEB","0.06"
"2010","MAR","1.58"
"2010","APR","1.64"
"2010","MAY","0.65"
"2010","JUN","2.10"
"2010","JUL","0.05"
"2010","AUG","0.26"
"2010","SEP","0.07"
"2010","OCT","0.00"
"2010","NOV","0.93"
"2010","DEC","5.01"
"2010","JAN","0.80"
"2010","FEB","0.05"
"2010","MAR","2.52"
"2010","APR","1.46"
"2010","MAY","0.77"
"2010","JUN","0.00"
"2010","JUL","1.10"
"2010","AUG","0.13"
"2010","SEP","0.04"
"2010","OCT","0.00"
"2010","NOV","0.34"
"2010","DEC","2.36"
"2010","JAN","0.60"
"2010","FEB","0.10"
"2010","MAR","1.13"
"2010","APR","0.88"
"2010","MAY","0.44"
"2010","JUN","0.01"
"2010","JUL","0.95"
"2010","AUG","0.24"
"2010","SEP","0.01"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB","0.00"
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL","0.26"
"2010","AUG","0.04"
"2010","SEP","0.00"
"2010","OCT","0.10"
"2010","NOV","2.18"
"2010","DEC","4.16"
"2010","JAN",""
"2010","FEB","0.06"
"2010","MAR","3.91"
"2010","APR","1.21"
"2010","MAY","0.73"
"2010","JUN",""
"2010","JUL","0.00"
"2010","AUG","0.02"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV",""
"2010","DEC","8.67"
"2010","JAN","1.65"
"2010","FEB","0.05"
"2010","MAR","4.89"
"2010","APR","1.92"
"2010","MAY","1.71"
"2010","JUN","0.40"
"2010","JUL","0.08"
"2010","AUG","0.15"
"2010","SEP","0.09"
"2010","OCT",""
"2010","NOV",""
"2010","DEC","0.68"
"2010","JAN","0.06"
"2010","FEB","0.00"
"2010","MAR","0.14"
"2010","APR","0.34"
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP","0.02"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.42"
"2010","DEC","0.29"
"2010","JAN","0.03"
"2010","FEB","0.04"
"2010","MAR","1.20"
"2010","APR","0.67"
"2010","MAY","0.10"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.09"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.25"
"2010","DEC","2.15"
"2010","JAN","0.37"
"2010","FEB","0.10"
"2010","MAR","1.72"
"2010","APR","0.53"
"2010","MAY","0.15"
"2010","JUN","0.03"
"2010","JUL","0.18"
"2010","AUG","0.19"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.40"
"2010","DEC","1.69"
"2010","JAN","0.13"
"2010","FEB","0.04"
"2010","MAR","0.79"
"2010","APR","0.38"
"2010","MAY","0.05"
"2010","JUN","0.09"
"2010","JUL","0.24"
"2010","AUG","0.13"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN","0.11"
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.30"
"2010","DEC",""
"2010","JAN",""
"2010","FEB","0.00"
"2010","MAR",""
"2010","APR",""
"2010","MAY","0.00"
"2010","JUN","0.01"
"2010","JUL","0.15"
"2010","AUG","0.14"
"2010","SEP","0.00"
"2010","OCT","0.02"
"2010","NOV","1.08"
"2010","DEC","8.39"
"2010","JAN","1.87"
"2010","FEB","0.12"
"2010","MAR","4.53"
"2010","APR","1.76"
"2010","MAY","1.97"
"2010","JUN","0.21"
"2010","JUL","0.07"
"2010","AUG","0.13"
"2010","SEP","0.08"
"2010","OCT","0.00"
"2010","NOV","0.97"
"2010","DEC","6.27"
"2010","JAN","1.47"
"2010","FEB","0.07"
"2010","MAR","3.96"
"2010","APR","1.73"
"2010","MAY","1.14"
"2010","JUN","0.54"
"2010","JUL","0.09"
"2010","AUG","0.21"
"2010","SEP","0.14"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB","0.00"
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL","1.21"
"2010","AUG","0.11"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV","0.57"
"2010","DEC",""
"2010","JAN","0.03"
"2010","FEB","0.01"
"2010","MAR","0.43"
"2010","APR","0.28"
"2010","MAY",""
"2010","JUN",""
"2010","JUL","0.30"
"2010","AUG","0.87"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.70"
"2010","DEC","0.39"
"2010","JAN","0.01"
"2010","FEB","0.00"
"2010","MAR","0.23"
"2010","APR",""
"2010","MAY","0.03"
"2010","JUN","0.38"
"2010","JUL","0.09"
"2010","AUG","0.72"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.80"
"2010","DEC","1.97"
"2010","JAN","0.09"
"2010","FEB","0.05"
"2010","MAR","1.38"
"2010","APR","1.59"
"2010","MAY","0.04"
"2010","JUN","0.02"
"2010","JUL","0.01"
"2010","AUG","0.05"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.91"
"2010","DEC","0.19"
"2010","JAN","0.06"
"2010","FEB","0.14"
"2010","MAR","0.41"
"2010","APR","0.66"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.18"
"2010","DEC","0.45"
"2010","JAN","0.12"
"2010","FEB","0.06"
"2010","MAR","0.58"
"2010","APR","0.42"
"2010","MAY","0.06"
"2010","JUN","0.10"
"2010","JUL","0.01"
"2010","AUG","0.08"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.54"
"2010","DEC","3.80"
"2010","JAN","0.80"
"2010","FEB","0.08"
"2010","MAR","3.17"
"2010","APR","2.88"
"2010","MAY","0.48"
"2010","JUN","0.16"
"2010","JUL","0.22"
"2010","AUG","0.46"
"2010","SEP","0.13"
"2010","OCT","0.00"
"2010","NOV","2.20"
"2010","DEC","4.21"
"2010","JAN","0.38"
"2010","FEB","0.06"
"2010","MAR","3.90"
"2010","APR","4.09"
"2010","MAY","0.03"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.01"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.20"
"2010","DEC","3.68"
"2010","JAN","0.24"
"2010","FEB","0.12"
"2010","MAR","3.34"
"2010","APR","2.76"
"2010","MAY","0.56"
"2010","JUN","0.08"
"2010","JUL","0.13"
"2010","AUG","0.24"
"2010","SEP","0.07"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","1.57"
"2010","JAN","0.28"
"2010","FEB","0.46"
"2010","MAR","1.55"
"2010","APR","2.65"
"2010","MAY","0.00"
"2010","JUN","0.03"
"2010","JUL","0.00"
"2010","AUG","0.24"
"2010","SEP","0.01"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","1.50"
"2010","JAN","0.24"
"2010","FEB","0.21"
"2010","MAR","0.74"
"2010","APR","1.55"
"2010","MAY","0.00"
"2010","JUN","0.04"
"2010","JUL","0.01"
"2010","AUG","0.26"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.15"
"2010","DEC","0.29"
"2010","JAN","0.00"
"2010","FEB","0.18"
"2010","MAR","1.20"
"2010","APR","0.18"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.36"
"2010","DEC","2.66"
"2010","JAN","0.20"
"2010","FEB","0.17"
"2010","MAR","2.49"
"2010","APR","4.36"
"2010","MAY","0.20"
"2010","JUN","0.20"
"2010","JUL","0.01"
"2010","AUG","0.24"
"2010","SEP","0.01"
"2010","OCT","0.00"
"2010","NOV","0.87"
"2010","DEC","2.01"
"2010","JAN","0.48"
"2010","FEB","0.00"
"2010","MAR","1.52"
"2010","APR","2.12"
"2010","MAY","0.32"
"2010","JUN","0.35"
"2010","JUL","0.32"
"2010","AUG","0.75"
"2010","SEP","0.04"
"2010","OCT",""
"2010","NOV",""
"2010","DEC","7.54"
"2010","JAN","0.53"
"2010","FEB","0.44"
"2010","MAR","7.72"
"2010","APR","7.04"
"2010","MAY","0.19"
"2010","JUN","0.06"
"2010","JUL","0.00"
"2010","AUG","0.02"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG",""
"2010","SEP",""
"2010","OCT",""
"2010","NOV",""
"2010","DEC","0.80"
"2010","JAN","0.01"
"2010","FEB","0.01"
"2010","MAR","2.24"
"2010","APR","0.30"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","1.10"
"2010","DEC","2.62"
"2010","JAN","0.04"
"2010","FEB","0.04"
"2010","MAR","2.79"
"2010","APR","2.03"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.07"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.79"
"2010","DEC","1.38"
"2010","JAN","0.04"
"2010","FEB","0.00"
"2010","MAR","2.49"
"2010","APR","1.09"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV","0.00"
"2010","DEC","0.00"
"2010","JAN",""
"2010","FEB","0.00"
"2010","MAR","0.00"
"2010","APR","0.00"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL",""
"2010","AUG","0.00"
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","3.40"
"2010","JAN","0.64"
"2010","FEB","0.20"
"2010","MAR","2.47"
"2010","APR","2.88"
"2010","MAY","0.16"
"2010","JUN","0.10"
"2010","JUL","0.00"
"2010","AUG","0.10"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV",""
"2010","DEC","1.19"
"2010","JAN","0.08"
"2010","FEB","0.07"
"2010","MAR","1.45"
"2010","APR","0.80"
"2010","MAY","0.04"
"2010","JUN","0.01"
"2010","JUL","0.01"
"2010","AUG","0.15"
"2010","SEP","0.00"
"2010","OCT","0.03"
"2010","NOV","0.38"
"2010","DEC","1.14"
"2010","JAN","0.33"
"2010","FEB","0.07"
"2010","MAR","0.76"
"2010","APR","0.32"
"2010","MAY","1.16"
"2010","JUN","0.48"
"2010","JUL","0.06"
"2010","AUG","0.00"
"2010","SEP","0.33"
"2010","OCT","0.05"
"2010","NOV","0.37"
"2010","DEC","1.59"
"2010","JAN","0.68"
"2010","FEB","0.15"
"2010","MAR","0.85"
"2010","APR","0.51"
"2010","MAY","1.78"
"2010","JUN","0.20"
"2010","JUL","0.00"
"2010","AUG","0.22"
"2010","SEP","0.07"
"2010","OCT","0.13"
"2010","NOV","0.22"
"2010","DEC","1.93"
"2010","JAN","1.17"
"2010","FEB","0.37"
"2010","MAR","0.93"
"2010","APR","0.22"
"2010","MAY","0.65"
"2010","JUN","0.45"
"2010","JUL","0.00"
"2010","AUG","0.08"
"2010","SEP","0.19"
"2010","OCT","0.01"
"2010","NOV","0.40"
"2010","DEC","1.64"
"2010","JAN","1.06"
"2010","FEB","0.21"
"2010","MAR","0.71"
"2010","APR","0.14"
"2010","MAY","1.75"
"2010","JUN","0.72"
"2010","JUL","0.15"
"2010","AUG","0.04"
"2010","SEP","0.20"
"2010","OCT","0.12"
"2010","NOV","0.27"
"2010","DEC","1.39"
"2010","JAN","0.64"
"2010","FEB","0.15"
"2010","MAR","0.58"
"2010","APR","0.34"
"2010","MAY","0.78"
"2010","JUN","0.78"
"2010","JUL",""
"2010","AUG",""
"2010","SEP","0.10"
"2010","OCT",""
"2010","NOV",""
"2010","DEC","1.05"
"2010","JAN","0.10"
"2010","FEB","0.14"
"2010","MAR",""
"2010","APR","0.04"
"2010","MAY","0.78"
"2010","JUN","0.37"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.12"
"2010","OCT","0.00"
"2010","NOV","0.55"
"2010","DEC","0.95"
"2010","JAN","0.23"
"2010","FEB","0.00"
"2010","MAR","0.30"
"2010","APR","0.29"
"2010","MAY","0.18"
"2010","JUN","0.01"
"2010","JUL","0.40"
"2010","AUG","0.14"
"2010","SEP","0.10"
"2010","OCT","0.06"
"2010","NOV","0.29"
"2010","DEC","1.16"
"2010","JAN","0.10"
"2010","FEB","0.00"
"2010","MAR","0.53"
"2010","APR","0.23"
"2010","MAY","0.57"
"2010","JUN","0.95"
"2010","JUL","0.06"
"2010","AUG","0.14"
"2010","SEP","0.08"
"2010","OCT","0.09"
"2010","NOV","0.33"
"2010","DEC","1.09"
"2010","JAN","0.60"
"2010","FEB","0.21"
"2010","MAR","0.86"
"2010","APR","0.04"
"2010","MAY","0.50"
"2010","JUN","0.09"
"2010","JUL","0.00"
"2010","AUG","0.03"
"2010","SEP","0.07"
"2010","OCT","0.11"
"2010","NOV","0.40"
"2010","DEC","1.22"
"2010","JAN","0.81"
"2010","FEB","0.22"
"2010","MAR","0.67"
"2010","APR","0.24"
"2010","MAY","1.17"
"2010","JUN","0.82"
"2010","JUL","0.19"
"2010","AUG","0.23"
"2010","SEP","0.19"
"2010","OCT",""
"2010","NOV","0.06"
"2010","DEC","0.89"
"2010","JAN",""
"2010","FEB","0.03"
"2010","MAR",""
"2010","APR",""
"2010","MAY","0.14"
"2010","JUN","1.01"
"2010","JUL","0.12"
"2010","AUG","0.10"
"2010","SEP","0.00"
"2010","OCT","0.15"
"2010","NOV",""
"2010","DEC","1.85"
"2010","JAN",""
"2010","FEB",""
"2010","MAR","0.58"
"2010","APR","0.00"
"2010","MAY","0.46"
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC","1.89"
"2010","JAN","0.96"
"2010","FEB","0.25"
"2010","MAR","0.79"
"2010","APR","0.01"
"2010","MAY","0.47"
"2010","JUN","1.12"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.20"
"2010","NOV","0.49"
"2010","DEC","1.70"
"2010","JAN","0.90"
"2010","FEB","0.08"
"2010","MAR","0.31"
"2010","APR",""
"2010","MAY","0.89"
"2010","JUN","1.05"
"2010","JUL","0.01"
"2010","AUG","0.02"
"2010","SEP","0.00"
"2010","OCT","0.12"
"2010","NOV","0.15"
"2010","DEC","1.68"
"2010","JAN","1.06"
"2010","FEB","0.03"
"2010","MAR","0.72"
"2010","APR","0.40"
"2010","MAY","0.94"
"2010","JUN",""
"2010","JUL","0.02"
"2010","AUG","0.44"
"2010","SEP","0.13"
"2010","OCT","0.02"
"2010","NOV","1.13"
"2010","DEC","1.56"
"2010","JAN","2.69"
"2010","FEB","0.53"
"2010","MAR","0.27"
"2010","APR","1.22"
"2010","MAY","2.05"
"2010","JUN","0.90"
"2010","JUL","0.09"
"2010","AUG","0.37"
"2010","SEP","0.37"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.44"
"2010","DEC","0.44"
"2010","JAN","0.00"
"2010","FEB","0.38"
"2010","MAR","0.41"
"2010","APR","0.78"
"2010","MAY","0.09"
"2010","JUN","0.05"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP",""
"2010","OCT","0.01"
"2010","NOV","0.61"
"2010","DEC","0.61"
"2010","JAN","0.30"
"2010","FEB","0.01"
"2010","MAR","0.66"
"2010","APR","0.54"
"2010","MAY","0.15"
"2010","JUN","0.50"
"2010","JUL","0.00"
"2010","AUG","0.03"
"2010","SEP","0.50"
"2010","OCT","0.00"
"2010","NOV","1.09"
"2010","DEC","0.58"
"2010","JAN","0.42"
"2010","FEB","0.14"
"2010","MAR","1.67"
"2010","APR","1.28"
"2010","MAY","0.14"
"2010","JUN","0.23"
"2010","JUL","0.10"
"2010","AUG","0.05"
"2010","SEP","0.04"
"2010","OCT","0.02"
"2010","NOV","0.60"
"2010","DEC","0.78"
"2010","JAN","0.17"
"2010","FEB","0.23"
"2010","MAR","1.45"
"2010","APR","0.48"
"2010","MAY","0.28"
"2010","JUN",""
"2010","JUL","0.11"
"2010","AUG","0.00"
"2010","SEP","0.05"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN","0.22"
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.23"
"2010","DEC","0.58"
"2010","JAN","0.04"
"2010","FEB","0.11"
"2010","MAR","0.31"
"2010","APR","1.26"
"2010","MAY","0.28"
"2010","JUN","0.07"
"2010","JUL","0.05"
"2010","AUG","0.00"
"2010","SEP","0.04"
"2010","OCT","0.00"
"2010","NOV","1.12"
"2010","DEC","1.15"
"2010","JAN","0.00"
"2010","FEB","0.31"
"2010","MAR","1.99"
"2010","APR","1.05"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.29"
"2010","NOV","1.42"
"2010","DEC","2.61"
"2010","JAN","1.85"
"2010","FEB","0.43"
"2010","MAR","0.32"
"2010","APR","0.76"
"2010","MAY","0.91"
"2010","JUN","0.60"
"2010","JUL","0.19"
"2010","AUG","0.24"
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.85"
"2010","DEC","0.21"
"2010","JAN","0.08"
"2010","FEB","0.70"
"2010","MAR","0.37"
"2010","APR","1.33"
"2010","MAY","0.48"
"2010","JUN","0.05"
"2010","JUL","0.16"
"2010","AUG","0.04"
"2010","SEP","0.05"
"2010","OCT","0.00"
"2010","NOV","1.35"
"2010","DEC","0.08"
"2010","JAN","0.03"
"2010","FEB","0.13"
"2010","MAR","0.07"
"2010","APR","0.21"
"2010","MAY","0.34"
"2010","JUN","0.55"
"2010","JUL","0.18"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.00"
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG","0.50"
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","0.89"
"2010","DEC","0.99"
"2010","JAN","0.00"
"2010","FEB","0.27"
"2010","MAR","0.23"
"2010","APR","0.56"
"2010","MAY","0.34"
"2010","JUN","0.22"
"2010","JUL","0.05"
"2010","AUG","0.00"
"2010","SEP","0.00"
"2010","OCT","0.23"
"2010","NOV","0.64"
"2010","DEC","1.92"
"2010","JAN","2.73"
"2010","FEB","0.43"
"2010","MAR","0.94"
"2010","APR","0.35"
"2010","MAY","2.44"
"2010","JUN","1.30"
"2010","JUL","0.30"
"2010","AUG","0.13"
"2010","SEP","0.02"
"2010","OCT","1.16"
"2010","NOV",""
"2010","DEC","0.88"
"2010","JAN",""
"2010","FEB","0.10"
"2010","MAR","0.44"
"2010","APR","0.57"
"2010","MAY","0.63"
"2010","JUN","0.45"
"2010","JUL","0.38"
"2010","AUG","0.07"
"2010","SEP","0.00"
"2010","OCT","1.65"
"2010","NOV","1.04"
"2010","DEC","7.37"
"2010","JAN","11.18"
"2010","FEB","2.49"
"2010","MAR","1.61"
"2010","APR","1.21"
"2010","MAY","1.68"
"2010","JUN","0.76"
"2010","JUL","0.15"
"2010","AUG","0.02"
"2010","SEP","0.63"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","1.80"
"2010","DEC","0.43"
"2010","JAN","0.00"
"2010","FEB","0.24"
"2010","MAR","2.00"
"2010","APR","0.66"
"2010","MAY","0.00"
"2010","JUN","0.00"
"2010","JUL","0.00"
"2010","AUG","0.02"
"2010","SEP","0.00"
"2010","OCT",""
"2010","NOV",""
"2010","DEC",""
"2010","JAN",""
"2010","FEB",""
"2010","MAR",""
"2010","APR",""
"2010","MAY",""
"2010","JUN",""
"2010","JUL",""
"2010","AUG",""
"2010","SEP",""
"2010","OCT","0.00"
"2010","NOV","1.62"
"2010","DEC","1.20"
"2010","JAN","0.18"
"2010","FEB","1.20"
"2010","MAR","2.08"
"2010","APR","0.74"
"2010","MAY","0.05"
