Year,ID,Location,Station,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP
2010,EKAN2,EUREKA,CENTRAL NEVADA DESERT,0.8,0.1,1.63,0.45,0.93,2.3,1.59,1.08,0.04,0.99,0.02,0.65
2010,ELY,ELY,CENTRAL NEVADA DESERT,1.44,0,1.05,0.81,0.2,0.73,0.72,1.37,0.15,0.69,0.13,0.01
2010,LAGN2,LAGES,CENTRAL NEVADA DESERT,1.08,0.03,0.81,0.59,0.31,0.83,0.73,1.64,0.09,0.87,0.49,0.1
2010,MCGN2,MCGILL,CENTRAL NEVADA DESERT,1.32,0.01,1.27,1.07,0.4,0.86,1.98,1.75,0.13,0.53,0.1,0
2010,MIDN2,MIDDLEGATE,CENTRAL NEVADA DESERT,,,0.38,,0.3,0.15,1.05,0.86,0,,0,0.07
2010,MNAN2,MINA,CENTRAL NEVADA DESERT,0.46,0,0.39,0.28,0.29,0.43,0.68,0.33,0,0.32,0.22,0
2010,OASN2,OASIS,CENTRAL NEVADA DESERT,0.74,0.05,0.65,0.95,0.42,0.91,1.46,0.98,0.08,0.59,0.17,0.4
2010,PAHN2,PAHRUMP,CENTRAL NEVADA DESERT,0,0,0.26,1.43,1.37,0.31,0.08,0.04,0,0,0.05,0.05
2010,RBLN2,RUBY LAKE,CENTRAL NEVADA DESERT,0.48,0.16,1.36,1.47,1.16,1.07,1.45,1.03,0.17,0.5,0.02,0.47
2010,RTHN2,RUTH,CENTRAL NEVADA DESERT,1.5,0.02,0.75,0.54,0.75,0.75,0.91,1.37,0.48,0.56,0.13,0.1
2010,SKVN2,SMOKEY VALLEY,CENTRAL NEVADA DESERT,0.95,0,0.9,0.68,0.74,0.95,1,0.31,0,0.37,0.05,0
2010,SLVN2,SILVERPEAK,CENTRAL NEVADA DESERT,0.05,0.02,0.88,0.21,0.2,0.72,0.81,0.08,0,0.22,0.02,0
2010,SSHN2,SHOSHONE,CENTRAL NEVADA DESERT,,,,,,,,,,,,
2010,TPH,TONOPAH,CENTRAL NEVADA DESERT,0,0,0.46,0.64,0.64,0.73,0.24,0.16,0.04,0.52,0.2,0.03
2010,AWH,WILDHORSE RESERVOIR,SNAKE AND COLUMBIA,1.24,0.19,1.17,1.97,0.7,1.01,1.66,1.8,0.75,0.06,0.06,0.89
2010,JPTN2,JACKPOT,SNAKE AND COLUMBIA,1.54,0.03,0.19,0.09,0.08,0.5,1.05,1.62,0.09,,,
2010,OLEO3,ODELL LAKE,SNAKE AND COLUMBIA,1.25,4.11,2.31,3.41,1.35,4.34,2.3,0.9,0.49,0.73,0.3,1.04
2010,TUSN2,TUSCARORA,SNAKE AND COLUMBIA,1.37,0.17,0.97,1.54,0.68,0.97,1.69,1.51,0.34,0.08,0.01,0.75
2010,BLH,BLYTHE,LOWER COLORADO,0,0,0.85,2.12,0.91,0.68,0.01,0,0,0,0.03,0
2010,BULA3,BULLHEAD CITY,LOWER COLORADO,0,0,0.82,3.22,1.3,2.05,0.64,0,0.12,0,1.64,0
2010,CALN2,CALIENTE,LOWER COLORADO,0.19,0.26,0.76,2.12,1.55,0.05,0.54,0,0.42,0.29,0.88,
2010,DNWN2,DESERT NTL WILDLIFE REF,LOWER COLORADO,0,0,0.17,1.78,0.76,0.39,0.09,,0,,,0.03
2010,EED,NEEDLES,LOWER COLORADO,0,0.1,0.76,2.7,0.76,0.63,0,0,0.12,0,0.08,0.01
2010,EGNN2,ELGIN,LOWER COLORADO,0.06,0.07,1.64,4.24,1.87,0.63,0.16,,0.35,,,0.06
2010,GUNU1,GUNLOCK PH,LOWER COLORADO,0.18,0.45,2.24,4.15,2.47,1.13,0.53,0.17,0.07,0,1.19,0
2010,HIKN2,HIKO,LOWER COLORADO,0,0.1,0.69,1.61,1.35,0.28,0.44,0.08,0.29,0.66,0.14,0
2010,LAUN2,LAUGHLIN,LOWER COLORADO,0,0.01,1.14,4.45,1.13,0.74,0.18,0,0.1,0,1.66,0
2010,LAVU1,LA VERKIN,LOWER COLORADO,0.09,0.28,1.3,2.87,2.76,1.95,,,,,,
2010,LHCA3,LAKE HAVASU CITY,LOWER COLORADO,0,0.01,0.42,1.91,0.57,0.54,0.1,0,0,0,0,0.06
2010,LUNN2,LUND,LOWER COLORADO,1.5,0.02,1,0.97,0.45,0.52,0.96,1.16,0.01,0.18,0.76,0
2010,PWMN2,PAHRANAGAT WILDLIFE REF,LOWER COLORADO,0.01,0.12,0.6,1.68,1.86,0.3,0.4,0.03,0,0.13,0.13,0
2010,SGUU1,ST. GEORGE,LOWER COLORADO,0,1.1,1.12,2.29,2.67,1.06,0,0.22,0.26,0,0.8,0
2010,SPVN2,SPRING VALLEY STATE PA,LOWER COLORADO,0.07,0,1.43,1.75,1.4,0.75,0.72,0.45,0.45,0.22,1.54,0
2010,SRCN2,SEARCHLIGHT,LOWER COLORADO,0,0.09,0.97,3.13,1.41,1.29,0.05,0,0.17,0,0.23,0
2010,SUNN2,SUNNYSIDE,LOWER COLORADO,0.26,0,,1.14,0.85,0.88,0.56,0.54,0,,,0
2010,VEF,LAS VEGAS,LOWER COLORADO,0,0.04,0.36,2.18,1.53,0.15,0.07,0,0,0,0.07,0.1
2010,VEYU1,VEYO POWER HOUSE,LOWER COLORADO,0.12,0.52,2.02,3.32,2.45,1.33,0.55,0.1,0.05,0.04,1.38,
2010,VOFN2,VALLEY FO FIRE SP,LOWER COLORADO,0.19,0.01,0.62,2.44,1.25,1.07,0.21,0.03,0,0.01,0.63,0
2010,WUPA3,WIKIEUP,LOWER COLORADO,0,0,1.97,4.47,1,1.25,0.01,0,0,1.18,0.32,0
2010,YUM,YUMA,LOWER COLORADO,,,,,,,,,,,,
2010,ENV,WENDOVER,GREAT SALT LAKE,0.11,0,0.12,0.36,0.05,,,0.62,0.19,,,
2010,LENN2,GREAT BASIN N P,GREAT SALT LAKE,1.34,0.03,1.32,2.36,1.61,0.77,2.94,0.67,0.48,0.81,0.46,0.23
2010,MNTN2,MONTELLO,GREAT SALT LAKE,0.89,0.08,0.35,0.32,0.07,1.52,1.14,0.96,0.45,0.8,0.28,0.23
2010,CDEU1,CEDAR CITY 5E,ESCALANTE DESERT,0.74,1.18,1.91,1.92,1.36,2.75,3.54,1.46,0.46,,1.72,
2010,EMRU1,ENTERPRISE,ESCALANTE DESERT,0.17,0.78,2.29,3.45,0.9,2.17,2.17,0.3,0.4,0.51,1.25,0.04
2011,4BK,BROOKINGS,SOUTHERN OREGON COASTAL,,,,,,,,,,,,
2011,ASHO3,ASHLAND,SOUTHERN OREGON COASTAL,1.88,2.15,4.03,1.52,1.19,4.55,3.75,3.03,1.9,0.34,0,0.05
2011,CVJO3,CAVE JUNCTION,SOUTHERN OREGON COASTAL,6.09,6.62,15.92,2.75,7.19,13.73,3.88,2.65,0.99,0.59,0,0.05
2011,GOLO3,GOLD BEACH,SOUTHERN OREGON COASTAL,5.89,11.78,16.28,6.22,7.48,23.11,8.93,5.55,1.13,0.13,0,0.61
2011,GPSO3,GRANTS PASS KAJO,SOUTHERN OREGON COASTAL,3.34,4.25,10.17,1.97,3.9,8.43,2.86,2.08,1.63,1.48,0.01,0.01
2011,GSPO3,GREEN SPRINGS PP,SOUTHERN OREGON COASTAL,2.65,3.69,4.24,1.42,2.19,5.93,2.09,2.94,1.87,0.77,0,0.08
2011,LEMO3,LEMOLO LAKE,SOUTHERN OREGON COASTAL,7.96,10.12,16.5,7.78,5.75,13.1,9.07,4.94,2.64,1.71,0.03,0.2
2011,MFR,MEDFORD,SOUTHERN OREGON COASTAL,2.06,1.95,4.31,1.73,1.23,4.26,2.12,2.2,0.69,0.6,0,0.01
2011,OTH,NORTH BEND,SOUTHERN OREGON COASTAL,4.73,7.51,10.2,3.73,6.25,8.85,5.17,2.66,1.17,0.15,0,0.2
2011,PRSO3,PROSPECT 2SW,SOUTHERN OREGON COASTAL,4.43,5.14,10.19,4.94,3.29,9.77,7.14,3.67,1.79,0.23,0,0.12
2011,RIDO3,RIDDLE,SOUTHERN OREGON COASTAL,3.09,3.8,7.01,1.89,3.72,6.65,3.64,2.52,1.43,1.48,0.01,0
2011,ROGO3,ROSEBURG,SOUTHERN OREGON COASTAL,3.23,5.25,7.84,2.3,4.27,7.12,4.62,3.21,1.74,1.91,0,0.05
2011,SXT,SEXTON SUMMIT,SOUTHERN OREGON COASTAL,4.35,6.08,4.79,2.78,5.41,11.44,4.2,2.74,1.55,0.78,0.07,0.5
2011,TKFO3,TOKETEE FALLS,SOUTHERN OREGON COASTAL,5.01,5.87,11.34,4.81,4.61,10.35,7.29,4.9,1.78,1.63,0.01,0.1
2011,WINO3,WINCHESTER DAM,SOUTHERN OREGON COASTAL,3.4,5.93,7.74,2.2,4.05,6.69,4.28,3.59,1.54,1.46,0,0
2011,WLMO3,WILLIAMS,SOUTHERN OREGON COASTAL,3.89,3.47,8.64,2.12,3.41,7.9,2.36,1.79,0.8,0.57,0,0.01
2011,HMRO3,HART MOUNTAIN REF,OREGON CLOSED BASINS,1.6,2.01,1.65,0.66,1.57,2.63,3.12,2.49,0.93,0.14,0,0
2011,PASO3,PAISLEY,OREGON CLOSED BASINS,1.7,0.48,2.32,0.11,0.98,1.88,1.46,1.15,0.5,0.1,0.82,0.24
2011,SMMO3,SUMMER LAKE,OREGON CLOSED BASINS,2.15,1.34,3.52,0.38,1.29,3.1,2.13,1.17,0.5,0.13,0.11,0.01
2011,SVLO3,SILVER LAKE,OREGON CLOSED BASINS,0.92,1.04,1.47,0.41,0.98,1.72,0.74,1.29,0.48,0.17,0.05,0.04
2011,CEC,CRESCENT CITY ASOS,NORTHERN CALIFORNIA COASTAL,6.59,8.33,13.59,3.65,5.31,14.36,5.68,4.67,1.33,0.44,0.04,0.04
2011,CECC1,CRESCENT CITY 3NNW,NORTHERN CALIFORNIA COASTAL,7.7,9.68,18.17,4.69,6.14,19,7.24,4.85,1.37,0.34,0.05,0.46
2011,CVLC1,COVELO,NORTHERN CALIFORNIA COASTAL,8.45,4.36,10.52,2.2,3.9,12.12,,3.36,1.19,0.02,0,0.1
2011,EKA,EUREKA,NORTHERN CALIFORNIA COASTAL,4.26,4.69,10.08,2.23,3.62,11.88,4.07,1.43,1.29,0.17,0.04,0.37
2011,FORC1,FORT ROSS,NORTHERN CALIFORNIA COASTAL,5.86,4.22,,0.91,4.51,5.55,1.06,2.38,1.94,,,0.15
2011,FRBC1,FT BRAGG 5N,NORTHERN CALIFORNIA COASTAL,7.66,4.29,11.59,1.88,4.4,13.55,2.05,2.08,1.24,0.35,0.02,0.3
2011,GASC1,GASQUET RS,NORTHERN CALIFORNIA COASTAL,8.4,12.42,25,4.91,9.53,26.47,10.25,4.67,1.62,0.39,0,0.34
2011,GCSC1,GRIZZLY CREEK SP,NORTHERN CALIFORNIA COASTAL,,,,,,16.4,,3.3,,,0.07,
2011,OPCC1,PRAIRIE CREEK SP,NORTHERN CALIFORNIA COASTAL,5.23,9.05,16.48,4.51,5.31,14.37,6.13,3.74,3.99,0.88,,
2011,RIHC1,RICHARDSON GROVE SP,NORTHERN CALIFORNIA COASTAL,2.92,6.38,16.07,3.36,9.33,17.25,,,,,,
2011,SCOC1,SCOTIA,NORTHERN CALIFORNIA COASTAL,4.16,4.94,14.02,1.73,5.7,15.08,3.89,2.34,1.11,0.24,0.01,0.19
2011,WTSC1,WILLITS 1NE,NORTHERN CALIFORNIA COASTAL,10.14,6.12,12.24,2.42,6.32,13.99,1.66,2.67,2.45,0,0.02,0.07
2011,BLIO3,BLY 4SE,UPPER KLAMATH,1.84,1.61,3.22,0.49,0.95,2.67,2.25,1.45,0.9,0.13,0,0.13
2011,CHEO3,CHEMULT,UPPER KLAMATH,4.19,3.03,8.42,2.08,2.75,5.9,1.52,1.26,0.94,1,0.28,0.37
2011,CHQO3,CHILOQUIN 7NW,UPPER KLAMATH,3.55,2.74,7.33,2.74,0.97,5.06,2.12,2.07,0.9,0.55,0.01,0.05
2011,CRLO3,CRATER LAKE NP,UPPER KLAMATH,7.59,9.04,15.85,7.65,5.91,16.75,10.65,6.21,2.53,1.33,0.11,0.87
2011,GBZO3,GERBER,UPPER KLAMATH,2,2.9,4.5,1,1.6,4,2.5,1.9,0.5,0.2,0,0
2011,HOWO3,HOWARD PRAIRIE,UPPER KLAMATH,4.32,4.21,7.22,2.41,3.2,8.54,3.43,3.14,2.09,1.98,0.02,0.05
2011,KENO3,KENO,UPPER KLAMATH,2.76,2.29,4.84,0.94,5.09,4.1,1.98,0.8,0.24,0.3,0,0.3
2011,LMT,KLAMATH FALLS,UPPER KLAMATH,1.24,1.24,2.62,0.66,0.76,1.75,1.29,0.61,0.23,0.3,0,0
2011,BBAC1,BIG BAR 4E,LOWER KLAMATH,6.91,4.41,10.35,1.3,3.21,9.51,2.73,1.73,,0.12,0,
2011,CHNC1,CALLAHAN,LOWER KLAMATH,4.34,1.66,5.65,0.91,1.06,5.42,0.96,1.54,1.42,0.42,0.23,0.09
2011,COPC1,COPCO #1 DAM,LOWER KLAMATH,3.24,5.75,4.87,1.09,3.11,5.77,2.03,1.64,1.41,0.6,0.24,0.03
2011,FOJC1,FORT JONES,LOWER KLAMATH,3.25,2.64,4.94,1.08,1.53,5.13,0.77,1.76,1.6,0.36,0,0.13
2011,HPAC1,HOOPA,LOWER KLAMATH,,8.8,9,2.8,5.3,16.6,4.4,2.5,1.4,,0,0.1
2011,HPYC1,HAPPY CAMP,LOWER KLAMATH,4.35,6.33,14.47,2.73,4.95,13.1,3.01,1.89,1,0.22,0,0.28
2011,HYAC1,HYAMPOM,LOWER KLAMATH,,3.9,12.2,1.7,3,11.2,2.6,2.2,,,,0
2011,MTHC1,MT. HEBRON RS,LOWER KLAMATH,2.21,0.72,2.21,0.6,0.87,2.34,0.56,0.24,0.18,0.2,0.02,0.05
2011,ORLC1,ORLEANS,LOWER KLAMATH,9.38,6.16,13.34,3.25,4.64,12.93,4.98,2.11,1.7,0.16,0,0.22
2011,STGC1,LAVA BEDS NM,LOWER KLAMATH,1.28,1.01,2.35,0.18,2.51,2.95,2.05,0.38,0.06,0.69,0,0.14
2011,TRHC1,TRINITY RIVER HATCHERY,LOWER KLAMATH,6.72,2.59,6.75,1.58,2.49,9.75,3.75,2.13,2.72,0.09,0,
2011,TULC1,TULE LAKE,LOWER KLAMATH,1.09,0.92,2.41,0.72,1.12,1.51,1.17,0.42,0.17,0.13,0,0.2
2011,WEAC1,WEAVERVILLE,LOWER KLAMATH,9.15,4.51,9.44,2.5,3.01,10.74,2.25,3.15,2.2,0.28,0,0.09
2011,WLLC1,WILLOW CREEK 1NW,LOWER KLAMATH,9.37,6.98,12.72,3.14,4.8,11.51,3.63,2.42,1.53,0.15,0,0.17
2011,YKAC1,YREKA,LOWER KLAMATH,3.39,2.32,4.19,1.05,1.19,5.41,0.89,1.5,1.33,1.09,0.06,0.05
2011,ANGC1,ANGWIN PACIFIC UNION COLL,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.26,3.69,11.31,2.34,7.18,13,0.97,2.78,2.66,,,0.03
2011,CLTC1,CALISTOGA,RUSSIAN...NAPA...SAN FRANCISCO BAY,4.95,4.32,10.6,2.37,7.76,12.65,0.2,,,,,
2011,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,2.38,2.5,7.13,0.55,4.26,,0.39,,1.21,0,,
2011,GRNC1,GRATON,RUSSIAN...NAPA...SAN FRANCISCO BAY,8.7,4.1,12.05,2.49,6.45,10.57,0.71,,,,,
2011,HLDC1,HEALDSBURG FIRE DEPT,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.08,3.86,10.79,2.73,6.27,,,,,,0,0
2011,KENC1,KENTFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.9,4.87,12.46,2.81,7.31,14.31,1.11,,,,,
2011,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,2.51,4.87,6.9,1.65,5.13,8.14,1.03,1.94,1.52,0,0,
2011,NSHC1,NAPA STATE HOSPITAL,RUSSIAN...NAPA...SAN FRANCISCO BAY,3.71,3.05,8.64,1.28,4.27,8.95,0.59,1.89,2.61,0,,0
2011,OAMC1,OAKLAND MUSEUM,RUSSIAN...NAPA...SAN FRANCISCO BAY,1.42,3.41,8.67,1.39,4.73,7.69,0.35,,,,,
2011,PORC1,POTTER VALLEY PH,RUSSIAN...NAPA...SAN FRANCISCO BAY,10.77,6,10.03,2.75,7.22,15.02,1.1,3.33,1.7,0,0,0
2011,SFO,SAN FRANCISCO AIRPORT,RUSSIAN...NAPA...SAN FRANCISCO BAY,1.81,3.1,6.71,1.44,4.95,8.17,0.42,1.06,,0,,0.01
2011,SFOC1,DOWNTOWN SAN FRANCISCO,RUSSIAN...NAPA...SAN FRANCISCO BAY,1.81,3.1,6.71,1.55,4.94,7.02,0.56,1.13,2.02,0.08,0.03,0
2011,STSC1,SANTA ROSA,RUSSIAN...NAPA...SAN FRANCISCO BAY,5.14,3.13,8.38,1.68,5.71,10.44,0.66,2.41,1.62,0,,0.01
2011,UKHC1,UKIAH FIRE DEPT,RUSSIAN...NAPA...SAN FRANCISCO BAY,7.97,3.26,9.12,2.21,4.94,12.6,0.69,,1.99,,,
2011,UKI,UKIAH ASOS,RUSSIAN...NAPA...SAN FRANCISCO BAY,6.85,3.83,8.88,1.98,4.48,11.56,0.71,1.59,1.72,0.01,0,0.01
2011,4LW,LAKEVIEW,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.83,,,,,1.58,2.18,1.93,0.77,,0,0.02
2011,ADNC1,ADIN,SACRAMENTO...YUBA...FEATHER...AMERICAN,2,1.36,4.17,0.18,1.44,2.79,2.23,2.16,,,0,0.07
2011,ALTC1,ALTURAS,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.95,1.19,2.88,0.43,0.73,1.75,2.69,1.63,1.13,0,,
2011,AUBC1,AUBURN,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.19,4.8,10.69,2.25,6.32,12.13,0.58,2.67,2.97,0,0,0
2011,BLU,BLUE CANYON,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,BNYC1,BURNEY,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.9,2.15,7.29,1.1,5.79,7.85,2.32,3.4,0.95,0.02,0,0.3
2011,BODC1,BOWMAN DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,16.16,11.45,32.52,2.49,12.96,29.33,8.21,4.41,6.12,,0,1.35
2011,BRRC1,BRUSH CREEK RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,BUCC1,BUCKS CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.22,8.44,19.29,2.32,9.81,23.01,3.96,6.13,3.91,0,0,0.04
2011,BUKC1,BUCKHORN,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.56,7.92,20.3,2.13,10.61,21.09,6.45,6.67,3.83,0.4,0,0.53
2011,CANC1,CANYON DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.6,5.28,12.27,1.05,7.77,9.92,2.42,3.73,2.92,0,0,0.24
2011,CBYC1,CANBY 3SW,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,CHAC1,CHALLENGE RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,CHEC1,CHESTER,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.64,4,9.36,0.99,5.34,9.7,2.07,2.34,2.17,0,0,0.02
2011,CHUC1,CHICO UNIVERSITY FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.55,3.23,4.4,3.38,3.67,5.53,0.28,3.97,1.91,0,0,0
2011,CLGC1,COLGATE PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.73,6.04,14.65,2.29,6.28,12.7,1.47,2.53,1.95,0,0,0.02
2011,COFC1,COLFAX,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.81,6.84,13.11,,4.22,16.07,1.56,2.01,,,0,0
2011,DAVC1,DAVIS EXPERIMENTAL FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.91,2.11,5.49,1.89,3.47,6.35,0.08,0.96,1.73,0,0,0.01
2011,DESC1,DE SABLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.52,8.69,19.14,2.63,12.72,21.25,2.06,8,3.3,,0,0.09
2011,DUNC1,DUNSMUIR,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.02,5.92,19.14,2.03,8.03,22.13,2.86,2.93,2.43,0.24,0,0.13
2011,DWNC1,DOWNIEVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.51,10.6,21.52,2.67,10.2,22.69,5.49,5.21,3.78,0,0,0.39
2011,FSTC1,FORESTHILL RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,9.31,9.34,20.93,1.71,7.3,21.5,2.98,4.61,,,0,0.01
2011,GEOC1,GEORGETOWN RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.9,10.85,17.65,2.71,5.57,22.82,2.67,4.79,4.33,0,0,0.01
2011,GLRC1,GOLD RUN 2SW,SACRAMENTO...YUBA...FEATHER...AMERICAN,9.71,9.34,19.62,3.07,5.26,19.66,3.01,4.24,2.86,,0,0.03
2011,GRAC1,GRASS VALLEY NO. 2,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.58,8.63,17.7,2.8,7.02,19.6,2.53,3.53,2.41,0,0,0
2011,GREC1,GREENVILLE RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,HATC1,HAT CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.88,1.27,5.02,0.68,3.23,5.44,2.21,2.58,0.68,0,0,0.09
2011,HLEC1,HARRY L ENGLEBRIGHT DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.59,5.26,12.29,1.98,7.09,11.77,1.27,2.35,1.58,0,0,
2011,HRRC1,HARRISON GULCH RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,LSPC1,LAKE SPAULDING,SACRAMENTO...YUBA...FEATHER...AMERICAN,11.68,17.36,24.58,3.11,11.1,25.69,6.2,5.02,7.57,0,0,
2011,MCLC1,MCCLOUD,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.12,3.75,12.41,1.33,6.37,23.18,2.66,2.17,2.61,0.2,0,0.18
2011,MHS,MT. SHASTA,SACRAMENTO...YUBA...FEATHER...AMERICAN,,2.97,12.84,0.83,6.8,16.14,1.37,3.23,1.54,0.32,0,0.31
2011,MINC1,MINERAL,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.09,7.15,15.29,1.45,8.28,15.59,4.37,4.96,2.2,0,0,
2011,MNZC1,MANZANITA LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.15,5.3,8.85,1.28,3.44,9.49,4.93,7.09,2.38,0,0,0
2011,NCOC1,NICOLAUS,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.28,2.69,6.38,,3.67,7.07,0.09,1.79,1.57,0,,0
2011,NVDC1,NEVADA CITY,SACRAMENTO...YUBA...FEATHER...AMERICAN,8.5,11.37,20.33,3.29,7.04,26.9,3.14,4.24,2.63,,0,0.03
2011,ONDC1,ORLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.38,1.33,4.93,1.31,2.5,5.79,0.15,2.02,1.23,0,0,0.02
2011,PCHC1,PACIFIC HOUSE,SACRAMENTO...YUBA...FEATHER...AMERICAN,9.97,10.11,17.43,2.8,8.81,21.08,3.54,4.99,2.7,0,0,
2011,PLCC1,PLACERVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,5.68,6.63,12.92,2.57,,,,,3.51,,,0.06
2011,PLUC1,PLUMAS EUREKA SP,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.9,8.7,14.9,1.8,10.8,12.4,,3.6,0.6,0.1,0,1.4
2011,PRAC1,PORTOLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.72,3.81,7.45,0.72,4.72,8.34,1.21,0.73,1.72,0,0,0.11
2011,PRDC1,PARADISE,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.9,6.58,17.19,2.89,8.98,15.43,0.92,5.92,3.18,0,0,0.07
2011,PRPC1,PIT RIVER PH5,SACRAMENTO...YUBA...FEATHER...AMERICAN,9.8,8.9,21.27,2.42,12.28,25.37,4.12,6.25,2.23,,0,0.41
2011,PTRC1,PIT RIVER PH1,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.74,1.07,4.15,0.5,2.81,4.02,1.79,2.4,0.89,0,0,0.14
2011,QCYC1,QUINCY,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.75,6.06,13.82,1.6,9.11,16.02,2.57,3.04,2.66,0,0,0.1
2011,RBL,RED BLUFF AP,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.08,1.27,5.55,1.27,2.03,4.6,0.44,1.71,0.89,0,0,0.12
2011,ROMC1,ROUND MOUNTAIN,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2011,SAC,SACRAMENTO AP,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.43,2.39,5.55,1.68,3.39,6.95,0.06,1.02,1.5,0,0,0.01
2011,SERC1,SIERRAVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.58,3.27,8.81,0.75,3.5,9.03,1.29,0.93,2.23,0,0,0.91
2011,SHDC1,SHASTA DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.07,9.02,14.63,1.86,6.24,18.75,2.06,5.27,4.78,0.28,0,0.17
2011,SLPC1,SLY PARK,SACRAMENTO...YUBA...FEATHER...AMERICAN,9.3,9.68,16.94,2.96,5.47,17.71,2.13,5.24,2.2,0,0,0
2011,SMTC1,SACRAMENTO 5 ESE,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.75,2.65,5.52,1.36,3.88,7,0.08,1.4,1.14,0,0,0
2011,SODC1,SODA SPRINGS,SACRAMENTO...YUBA...FEATHER...AMERICAN,11.73,10.63,21.06,1.73,8.27,15.83,5.55,4.45,4.02,0,0,1.26
2011,STOC1,STONY GORGE,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.33,1.05,4.67,1.71,1.99,6.12,0.17,1.18,2.56,0,0,0.03
2011,STYC1,STRAWBERRY VALLEY,SACRAMENTO...YUBA...FEATHER...AMERICAN,11.95,15.16,26.65,3.2,13.1,29.3,5.54,6.04,3.27,0,0,0.2
2011,TWLC1,CAPLES LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,6.97,6.51,11.67,1.49,6.3,12.91,2.59,3.07,,1.03,0,
2011,VOLC1,VOLTA PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,4.51,3.31,9.89,1.57,4.2,9.28,3.55,5.63,2.55,,0,0.04
2011,VTNC1,VINTON,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.64,1.46,4.82,0.27,3.31,3.93,0.5,0.82,2.93,0.38,0,0.28
2011,WDDC1,WOODLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.13,2.67,6.49,1.68,3.97,6.67,0.1,1.18,2.17,,0,
2011,WSKC1,WHISKEYTOWN RES,SACRAMENTO...YUBA...FEATHER...AMERICAN,7.29,8.12,13.97,2.3,6.73,20.75,,5.47,4.57,0.36,0,
2011,ABYC1,AUBERRY,SAN JOAQUIN,3.62,3.72,12.57,3.18,4.67,9.23,0.65,,1.63,,0,0.03
2011,ARNC1,CALAVERAS BIG TREES,SAN JOAQUIN,9.93,10.47,19.2,3.41,7.04,18.61,2.07,2.52,3.61,0,0,
